ECUMN_0002,CU928163_00001,100.000,2463,0,0,1,2463,1,2463,0.0,4549
ECUMN_0003,CU928163_00002,100.000,933,0,0,1,933,1,933,0.0,1724
ECUMN_0004,CU928163_00003,100.000,1287,0,0,1,1287,1,1287,0.0,2377
ECUMN_0005,CU928163_00004,100.000,297,0,0,1,297,1,297,4.50e-157,549
ECUMN_0006,CU928163_00005,100.000,777,0,0,1,777,1,777,0.0,1435
ECUMN_0007,CU928163_00006,100.000,1431,0,0,1,1431,1,1431,0.0,2643
ECUMN_0009,CU928163_00007,100.000,954,0,0,1,954,1,954,0.0,1762
ECUMN_0010,CU928163_00008,100.000,588,0,0,1,588,1,588,0.0,1086
ECUMN_0011,CU928163_00009,100.000,567,0,0,1,567,1,567,0.0,1048
ECUMN_0012,CU928163_00010,100.000,714,0,0,1,714,1,714,0.0,1319
ECUMN_0013,CU928163_00011,100.000,405,0,0,1,405,1,405,0.0,749
ECUMN_0014,CU928163_00012,100.000,1917,0,0,1,1917,1,1917,0.0,3541
ECUMN_0015,CU928163_00013,100.000,1131,0,0,1,1131,1,1131,0.0,2089
ECUMN_0016,CU928163_00015,100.000,1167,0,0,1,1167,1,1167,0.0,2156
ECUMN_0017,CU928163_00016,100.000,900,0,0,7,906,1,900,0.0,1663
ECUMN_0018,CU928163_00017,100.000,960,0,0,1,960,1,960,0.0,1773
ECUMN_0019,CU928163_00018,100.000,2451,0,0,1,2451,1,2451,0.0,4527
ECUMN_0020,CU928163_00019,100.000,684,0,0,1,684,1,684,0.0,1264
ECUMN_0021,CU928163_00020,100.000,534,0,0,1,534,1,534,0.0,987
ECUMN_0022,CU928163_00021,100.000,1422,0,0,1,1422,1,1422,0.0,2627
ECUMN_0023,CU928163_00022,100.000,264,0,0,1,264,1,264,8.76e-139,488
ECUMN_0025,CU928163_00023,100.000,942,0,0,1,942,1,942,0.0,1740
ECUMN_0026,CU928163_00024,100.000,2817,0,0,1,2817,1,2817,0.0,5203
ECUMN_0028,CU928163_00025,100.000,495,0,0,1,495,1,495,0.0,915
ECUMN_0029,CU928163_00026,100.000,450,0,0,1,450,1,450,0.0,832
ECUMN_0030,CU928163_00027,100.000,951,0,0,1,951,1,951,0.0,1757
ECUMN_0031,CU928163_00028,100.000,915,0,0,1,915,1,915,0.0,1690
ECUMN_0032,CU928163_00029,100.000,822,0,0,1,822,1,822,0.0,1519
ECUMN_0033,CU928163_00030,100.000,1149,0,0,1,1149,1,1149,0.0,2122
ECUMN_0034,CU928163_00031,100.000,3219,0,0,1,3219,1,3219,0.0,5945
ECUMN_0035,CU928163_00032,100.000,219,0,0,1,219,1,219,7.40e-114,405
ECUMN_0036,CU928163_00033,100.000,396,0,0,1,396,1,396,0.0,732
ECUMN_0037,CU928163_00034,100.000,591,0,0,1,591,1,591,0.0,1092
ECUMN_0038,CU928163_00035,100.000,786,0,0,40,825,1,786,0.0,1452
ECUMN_0039,CU928163_00036,100.000,1554,0,0,16,1569,1,1554,0.0,2870
ECUMN_0040,CU928163_00037,100.000,1218,0,0,1,1218,1,1218,0.0,2250
ECUMN_0041,CU928163_00038,100.000,1143,0,0,1,1143,1,1143,0.0,2111
ECUMN_0042,CU928163_00039,100.000,1515,0,0,1,1515,1,1515,0.0,2798
ECUMN_0043,CU928163_00040,100.000,771,0,0,1,771,1,771,0.0,1424
ECUMN_0043,CU928163_01950,90.909,44,4,0,559,602,547,590,2.51e-09,60.2
ECUMN_0044,CU928163_00041,100.000,942,0,0,1,942,1,942,0.0,1740
ECUMN_0045,CU928163_00042,100.000,1287,0,0,1,1287,1,1287,0.0,2377
ECUMN_0046,CU928163_00043,100.000,288,0,0,1,288,1,288,4.39e-152,532
ECUMN_0047,CU928163_00044,100.000,1332,0,0,1,1332,1,1332,0.0,2460
ECUMN_0048,CU928163_00045,100.000,531,0,0,1,531,1,531,0.0,981
ECUMN_0049,CU928163_00046,100.000,1863,0,0,1,1863,1,1863,0.0,3441
ECUMN_0050,CU928163_00047,100.000,480,0,0,1,480,136,615,0.0,887
ECUMN_0051,CU928163_00048,100.000,843,0,0,1,843,1,843,0.0,1557
ECUMN_0052,CU928163_00049,100.000,378,0,0,1,378,1,378,0.0,699
ECUMN_0053,CU928163_00050,100.000,822,0,0,1,822,1,822,0.0,1519
ECUMN_0054,CU928163_00051,100.000,990,0,0,1,990,1,990,0.0,1829
ECUMN_0055,CU928163_00052,100.000,1287,0,0,1,1287,1,1287,0.0,2377
ECUMN_0056,CU928163_00053,100.000,2355,0,0,1,2355,1,2355,0.0,4349
ECUMN_0057,CU928163_00054,100.000,816,0,0,1,816,1,816,0.0,1507
ECUMN_0058,CU928163_00055,100.000,732,0,0,1,732,1,732,0.0,1352
ECUMN_0059,CU928163_00056,100.000,660,0,0,1,660,1,660,0.0,1219
ECUMN_0060,CU928163_00057,100.000,2907,0,0,1,2907,1,2907,0.0,5369
ECUMN_0061,CU928163_00058,100.000,2352,0,0,1,2352,1,2352,0.0,4344
ECUMN_0062,CU928163_00059,100.000,696,0,0,1,696,1,696,0.0,1286
ECUMN_0063,CU928163_00060,100.000,1503,0,0,1,1503,1,1503,0.0,2776
ECUMN_0064,CU928163_00061,100.000,1701,0,0,1,1701,1,1701,0.0,3142
ECUMN_0065,CU928163_00062,100.000,879,0,0,1,879,1,879,0.0,1624
ECUMN_0066,CU928163_00063,100.000,765,0,0,1,765,1,765,0.0,1413
ECUMN_0067,CU928163_00064,100.000,699,0,0,1,699,1,699,0.0,1291
ECUMN_0068,CU928163_00065,100.000,1611,0,0,1,1611,1,1611,0.0,2976
ECUMN_0069,CU928163_00066,100.000,984,0,0,1,984,1,984,0.0,1818
ECUMN_0071,CU928163_00067,100.000,837,0,0,1,837,1,837,0.0,1546
ECUMN_0072,CU928163_00068,100.000,1659,0,0,22,1680,1,1659,0.0,3064
ECUMN_0073,CU928163_00070,100.000,606,0,0,1,606,1,606,0.0,1120
ECUMN_0074,CU928163_00071,100.000,1401,0,0,1,1401,1,1401,0.0,2588
ECUMN_0075,CU928163_00072,100.000,1092,0,0,1,1092,1,1092,0.0,2017
ECUMN_0076,CU928163_00073,100.000,1572,0,0,1,1572,1,1572,0.0,2904
ECUMN_0077,CU928163_00074,100.000,945,0,0,1,945,1,945,0.0,1746
ECUMN_0078,CU928163_00075,100.000,1725,0,0,1,1725,1,1725,0.0,3186
ECUMN_0079,CU928163_00076,100.000,492,0,0,1,492,1,492,0.0,909
ECUMN_0080,CU928163_00077,100.000,1005,0,0,1,1005,1,1005,0.0,1857
ECUMN_0081,CU928163_00078,100.000,459,0,0,1,459,1,459,0.0,848
ECUMN_0082,CU928163_00079,100.000,942,0,0,1,942,1,942,0.0,1740
ECUMN_0083,CU928163_00080,100.000,366,0,0,1,366,1,366,0.0,676
ECUMN_0084,CU928163_00081,100.000,1767,0,0,1,1767,1,1767,0.0,3264
ECUMN_0085,CU928163_00082,100.000,1488,0,0,1,1488,1,1488,0.0,2748
ECUMN_0086,CU928163_00083,100.000,1359,0,0,1,1359,1,1359,0.0,2510
ECUMN_0087,CU928163_00084,100.000,1083,0,0,1,1083,1,1083,0.0,2001
ECUMN_0088,CU928163_00085,100.000,1317,0,0,1,1317,1,1317,0.0,2433
ECUMN_0089,CU928163_00086,100.000,1245,0,0,1,1245,1,1245,0.0,2300
ECUMN_0090,CU928163_00087,100.000,1068,0,0,1,1068,1,1068,0.0,1973
ECUMN_0091,CU928163_00088,100.000,1476,0,0,1,1476,1,1476,0.0,2726
ECUMN_0092,CU928163_00089,100.000,921,0,0,1,921,1,921,0.0,1701
ECUMN_0093,CU928163_00090,100.000,831,0,0,1,831,1,831,0.0,1535
ECUMN_0094,CU928163_00091,100.000,1263,0,0,1,1263,1,1263,0.0,2333
