S0002,AE014073_00001,100.000,2463,0,0,1,2463,1,2463,0.0,4549
S0003,AE014073_00002,100.000,933,0,0,1,933,1,933,0.0,1724
S0004,AE014073_00003,100.000,1287,0,0,1,1287,1,1287,0.0,2377
S0005,AE014073_00004,100.000,288,0,0,1,288,10,297,3.80e-152,532
S0006,AE014073_00005,100.000,777,0,0,1,777,1,777,0.0,1435
S0008,AE014073_00008,100.000,954,0,0,1,954,1,954,0.0,1762
S0009,AE014073_00009,100.000,588,0,0,1,588,1,588,0.0,1086
S0010,AE014073_00010,100.000,567,0,0,1,567,1,567,0.0,1048
S0012,AE014073_00011,100.000,714,0,0,1,714,1,714,0.0,1319
S0011,AE014073_00011,100.000,600,0,0,1,600,641,42,0.0,1109
S0013,AE014073_00012,100.000,405,0,0,1,405,1,405,0.0,749
S0014,AE014073_00013,100.000,1917,0,0,1,1917,1,1917,0.0,3541
S0015,AE014073_00014,100.000,1131,0,0,1,1131,1,1131,0.0,2089
S0017,AE014073_00015,100.000,210,0,0,1,210,1,210,6.17e-109,388
S0018,AE014073_00016,100.000,1167,0,0,1,1167,1,1167,0.0,2156
S0019,AE014073_00017,100.000,900,0,0,1,900,1,900,0.0,1663
S0020,AE014073_04776,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_04657,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_04356,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_04344,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_04114,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_04032,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_03439,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_03384,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_02427,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_02211,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_01687,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_01667,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_01317,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_00889,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_00272,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_00266,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_00018,100.000,504,0,0,1,504,1,504,0.0,931
S0020,AE014073_04747,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04719,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04673,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04660,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04610,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04593,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04341,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04327,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04248,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04214,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04134,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03904,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03616,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03613,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03575,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03307,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03168,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03083,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_03039,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02651,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02413,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02411,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02400,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02391,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02369,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02116,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_02043,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01948,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01935,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01909,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01674,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01547,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01511,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01504,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01442,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_01080,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00979,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00973,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00620,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00554,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00510,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00470,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00303,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_00131,99.802,504,1,0,1,504,1,504,0.0,926
S0020,AE014073_04714,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04576,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04566,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04279,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04270,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04245,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04230,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04199,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04156,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03888,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03876,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03801,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03705,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03676,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03487,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03481,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03226,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03220,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_03086,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_02582,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_02480,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_02329,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_02196,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01961,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01937,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01928,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01841,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01718,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01570,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01365,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_01028,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_00454,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_00074,99.603,504,2,0,1,504,1,504,0.0,920
S0020,AE014073_04587,99.405,504,3,0,1,504,1,504,0.0,915
S0020,AE014073_03974,99.405,504,3,0,1,504,1,504,0.0,915
S0020,AE014073_01268,99.405,504,3,0,1,504,1,504,0.0,915
S0020,AE014073_01712,99.405,504,2,1,1,504,11,513,0.0,913
S0020,AE014073_01092,99.206,504,4,0,1,504,1,504,0.0,909
S0020,AE014073_01027,98.611,504,5,2,1,504,195,696,0.0,891
S0020,AE014073_02962,99.766,427,1,0,78,504,3,429,0.0,784
S0020,AE014073_02289,99.735,378,1,0,127,504,1,378,0.0,693
S0020,AE014073_00369,100.000,294,0,0,211,504,1,294,3.17e-155,544
