b0002,U00096_00001,100.000,2463,0,0,1,2463,1,2463,0.0,4549
b0003,U00096_00002,100.000,933,0,0,1,933,1,933,0.0,1724
b0004,U00096_00003,100.000,1287,0,0,1,1287,1,1287,0.0,2377
b0005,U00096_00004,100.000,297,0,0,1,297,1,297,4.00e-157,549
b0006,U00096_00005,100.000,777,0,0,1,777,1,777,0.0,1435
b0007,U00096_00006,100.000,1431,0,0,1,1431,1,1431,0.0,2643
b0008,U00096_00007,100.000,954,0,0,1,954,1,954,0.0,1762
b0009,U00096_00008,100.000,588,0,0,1,588,1,588,0.0,1086
b0010,U00096_00009,100.000,567,0,0,1,567,1,567,0.0,1048
b0011,U00096_00010,100.000,714,0,0,1,714,1,714,0.0,1319
b0012,U00096_00010,100.000,486,0,0,1,486,527,42,0.0,898
b0013,U00096_00011,100.000,405,0,0,1,405,1,405,0.0,749
b0014,U00096_00012,100.000,1917,0,0,1,1917,1,1917,0.0,3541
b0015,U00096_00013,100.000,1131,0,0,1,1131,1,1131,0.0,2089
b0016,U00096_02398,100.000,1113,0,0,1,1113,1,1113,0.0,2056
b0016,U00096_00578,100.000,1113,0,0,1,1113,1,1113,0.0,2056
b0016,U00096_00014,100.000,1113,0,0,1,1113,1,1113,0.0,2056
b0018,U00096_00016,100.000,153,0,0,58,210,1,153,3.07e-77,283
b4412,U00096_00016,100.000,153,0,0,1,153,1,153,2.16e-77,283
b0019,U00096_00017,100.000,1167,0,0,1,1167,1,1167,0.0,2156
b0020,U00096_00018,100.000,900,0,0,7,906,1,900,0.0,1663
b0021,U00096_03432,100.000,378,0,0,127,504,1,378,0.0,699
b0021,U00096_01897,100.000,378,0,0,127,504,1,378,0.0,699
b0021,U00096_00234,100.000,378,0,0,127,504,1,378,0.0,699
b0021,U00096_00019,100.000,378,0,0,127,504,1,378,0.0,699
b0021,U00096_00987,98.942,378,4,0,127,504,1,378,0.0,676
b0021,U00096_00274,98.942,378,4,0,127,504,1,378,0.0,676
b0021,U00096_00263,98.942,378,4,0,127,504,1,378,0.0,676
b0021,U00096_04289,91.905,210,17,0,295,504,1,210,3.61e-80,294
b0021,U00096_03431,100.000,82,0,0,1,82,195,276,2.30e-37,152
b0021,U00096_01898,100.000,82,0,0,1,82,195,276,2.30e-37,152
b0021,U00096_00235,100.000,82,0,0,1,82,195,276,2.30e-37,152
b0021,U00096_00020,100.000,82,0,0,1,82,195,276,2.30e-37,152
b0021,U00096_00986,96.341,82,3,0,1,82,195,276,2.32e-32,135
b0021,U00096_00275,95.122,82,4,0,1,82,195,276,1.08e-30,130
b0021,U00096_00264,95.122,82,4,0,1,82,195,276,1.08e-30,130
b0022,U00096_03431,100.000,276,0,0,1,276,1,276,1.74e-145,510
b0022,U00096_01898,100.000,276,0,0,1,276,1,276,1.74e-145,510
b0022,U00096_00235,100.000,276,0,0,1,276,1,276,1.74e-145,510
b0022,U00096_00020,100.000,276,0,0,1,276,1,276,1.74e-145,510
b0022,U00096_00986,98.551,276,4,0,1,276,1,276,8.17e-139,488
b0022,U00096_00275,98.188,276,5,0,1,276,1,276,3.80e-137,483
b0022,U00096_00264,98.188,276,5,0,1,276,1,276,3.80e-137,483
b0023,U00096_00021,100.000,264,0,0,1,264,1,264,7.79e-139,488
b0025,U00096_00022,100.000,942,0,0,1,942,1,942,0.0,1740
b0026,U00096_00023,100.000,2817,0,0,1,2817,1,2817,0.0,5203
b0027,U00096_00024,100.000,495,0,0,1,495,1,495,0.0,915
b0028,U00096_00025,100.000,450,0,0,1,450,1,450,0.0,832
b0029,U00096_00026,100.000,951,0,0,1,951,1,951,0.0,1757
b0030,U00096_00027,100.000,915,0,0,1,915,1,915,0.0,1690
b0031,U00096_00028,100.000,822,0,0,1,822,1,822,0.0,1519
b0032,U00096_00029,100.000,1149,0,0,1,1149,1,1149,0.0,2122
b0033,U00096_00030,100.000,3222,0,0,1,3222,1,3222,0.0,5951
b0034,U00096_00031,100.000,396,0,0,1,396,1,396,0.0,732
b0035,U00096_00032,100.000,591,0,0,1,591,1,591,0.0,1092
b0036,U00096_00033,100.000,786,0,0,1,786,1,786,0.0,1452
b0037,U00096_00034,100.000,1554,0,0,1,1554,1,1554,0.0,2870
b0038,U00096_00035,100.000,1218,0,0,1,1218,1,1218,0.0,2250
b0039,U00096_00036,100.000,1143,0,0,1,1143,1,1143,0.0,2111
b0040,U00096_00037,100.000,1515,0,0,1,1515,1,1515,0.0,2798
b0041,U00096_00038,100.000,771,0,0,1,771,1,771,0.0,1424
b0041,U00096_01701,85.714,56,8,0,547,602,535,590,2.23e-09,60.2
b0042,U00096_00039,100.000,942,0,0,1,942,1,942,0.0,1740
b0042,U00096_01702,80.556,216,37,5,671,884,669,881,7.29e-40,161
b0043,U00096_00040,100.000,1287,0,0,1,1287,1,1287,0.0,2377
b0044,U00096_00041,100.000,288,0,0,1,288,1,288,3.90e-152,532
b0045,U00096_00042,100.000,1332,0,0,1,1332,1,1332,0.0,2460
b0046,U00096_00043,100.000,531,0,0,1,531,1,531,0.0,981
b0047,U00096_00044,100.000,1863,0,0,1,1863,1,1863,0.0,3441
b0048,U00096_00045,100.000,480,0,0,1,480,112,591,0.0,887
b0049,U00096_00046,100.000,843,0,0,1,843,1,843,0.0,1557
b0050,U00096_00047,100.000,378,0,0,1,378,1,378,0.0,699
b0051,U00096_00048,100.000,822,0,0,1,822,1,822,0.0,1519
b0052,U00096_00049,100.000,990,0,0,1,990,1,990,0.0,1829
b0053,U00096_00050,100.000,1287,0,0,1,1287,1,1287,0.0,2377
b0054,U00096_00051,100.000,2355,0,0,1,2355,1,2355,0.0,4349
b0055,U00096_00052,100.000,816,0,0,1,816,1,816,0.0,1507
b0056,U00096_00053,100.000,651,0,0,1,651,1,651,0.0,1203
b0057,U00096_00054,100.000,159,0,0,1,159,1,159,1.04e-80,294
b0058,U00096_00055,100.000,660,0,0,1,660,1,660,0.0,1219
b0059,U00096_00056,100.000,2907,0,0,1,2907,1,2907,0.0,5369
b0060,U00096_00057,100.000,2352,0,0,1,2352,1,2352,0.0,4344
b0061,U00096_00058,100.000,696,0,0,1,696,1,696,0.0,1286
b0062,U00096_00059,100.000,1503,0,0,1,1503,1,1503,0.0,2776
b0063,U00096_00060,100.000,1701,0,0,1,1701,1,1701,0.0,3142
b0064,U00096_00061,100.000,879,0,0,1,879,1,879,0.0,1624
b0065,U00096_00062,100.000,765,0,0,1,765,1,765,0.0,1413
b0066,U00096_00063,100.000,699,0,0,1,699,1,699,0.0,1291
b0067,U00096_00064,100.000,1611,0,0,1,1611,1,1611,0.0,2976
b0068,U00096_00065,100.000,984,0,0,1,984,1,984,0.0,1818
b0069,U00096_00066,100.000,1656,0,0,1,1656,1,1656,0.0,3059
b4662,U00096_00067,100.000,132,0,0,1,132,1,132,8.59e-66,244
b0070,U00096_00068,100.000,1179,0,0,1,1179,1,1179,0.0,2178
b0071,U00096_00069,100.000,606,0,0,1,606,1,606,0.0,1120
b0072,U00096_00070,100.000,1401,0,0,1,1401,1,1401,0.0,2588
b0073,U00096_00071,100.000,1092,0,0,1,1092,1,1092,0.0,2017
b0074,U00096_00072,100.000,1572,0,0,1,1572,1,1572,0.0,2904
b0076,U00096_00073,100.000,945,0,0,1,945,1,945,0.0,1746
b0077,U00096_00074,100.000,1725,0,0,1,1725,1,1725,0.0,3186
b0078,U00096_00075,100.000,492,0,0,1,492,1,492,0.0,909
b0080,U00096_00076,100.000,1005,0,0,1,1005,1,1005,0.0,1857
b0081,U00096_00077,100.000,459,0,0,1,459,1,459,0.0,848
b0082,U00096_00078,100.000,942,0,0,1,942,1,942,0.0,1740
b0083,U00096_00079,100.000,366,0,0,1,366,1,366,0.0,676
b0084,U00096_00080,100.000,1767,0,0,1,1767,1,1767,0.0,3264
b0085,U00096_00081,100.000,1488,0,0,1,1488,1,1488,0.0,2748
b0086,U00096_00082,100.000,1359,0,0,1,1359,1,1359,0.0,2510
b0087,U00096_00083,100.000,1083,0,0,1,1083,1,1083,0.0,2001
b0088,U00096_00084,100.000,1317,0,0,1,1317,1,1317,0.0,2433
b0089,U00096_00085,100.000,1245,0,0,1,1245,1,1245,0.0,2300
b0090,U00096_00086,100.000,1068,0,0,1,1068,1,1068,0.0,1973
b0091,U00096_00087,100.000,1476,0,0,1,1476,1,1476,0.0,2726
b0092,U00096_00088,100.000,921,0,0,1,921,1,921,0.0,1701
b0093,U00096_00089,100.000,831,0,0,1,831,1,831,0.0,1535
b0094,U00096_00090,100.000,1263,0,0,1,1263,1,1263,0.0,2333
b0095,U00096_00091,100.000,1152,0,0,1,1152,1,1152,0.0,2128
b0096,U00096_00092,100.000,918,0,0,1,918,1,918,0.0,1696
b0097,U00096_00093,100.000,513,0,0,1,513,76,588,0.0,948
b0098,U00096_00094,100.000,2706,0,0,1,2706,1,2706,0.0,4998
b0099,U00096_00095,100.000,390,0,0,1,390,1,390,0.0,721
b0101,U00096_00096,100.000,198,0,0,1,198,1,198,2.79e-102,366
b0102,U00096_00097,100.000,744,0,0,1,744,1,744,0.0,1375
